headlines,description,content,url,category
More women enrolled in higher studies than men in 8 years: AISHE report,"According to the latest survey report, out of the total overall enrollment of 4.33 crore, 48% or 2.07 crore are women. Back in 2014-15, the percentage of women in the total enrollment of 3.42 crore was 46%.","In the last eight years, more women have enrolled in higher education compared to men, according to the 2021-22 All India Survey on Higher Education (AISHE) released on Wednesday.
In fact, women make up 55% of the total increase in overall enrollment (91 lakh) in higher education since 2014-15.
According to the latest survey report, out of the total overall enrollment of 4.33 crore, 48% or 2.07 crore are women. Back in 2014-15, the percentage of women in the total enrollment of 3.42 crore was 46%.
Read | BA courses register highest enrollment, maximum PG students in social science streams: AISHE report
According to the report, since 2014-15, women enrolment has shown a steady increase. Women enrollment climbed by 18.7% during the course of five years, from 2.01 crore in 2020-21 and 1.74 crore in 2017-18 to 2.07 crore in 2021-22.
“The share of women enrolment is 55% of the increase in overall enrolment (91 lakh) since 2014-15. There has been a higher increase in women enrolment as compared to men,” the report observed.
Overall, the trend indicates a closing gender gap in higher education. Among the areas where women made a mark, is the science stream, in which of the total 57.18 lakh students enrolled at the undergraduate, postgraduate, MPhil, and PhD levels, 52.1% are women.
Read | Enrollments in Computer Engineering surge, mechanical sees a dip: AISHE Report
ADVERTISEMENT
At the undergraduate level, about 51% of the total enrolled are women in the science stream. In 2020-21, 55.48 lakh students were enrolled in science, of which 53.1% were women, showing a slight dip.
At the PG level in science, women make up 61.2% of the 7.52 lakh students enrolled. Over half of the 45,324 students enrolled in PhD programmes 62% in the science discipline are women compared to only 39% men. The annual increase in women PhD enrolment from 2014-15 to 2021-22 is 10.4%, the latest AISHE survey revealed.
The gap, however, is stark in the engineering and technology discipline. Among the total enrolled students, only 11.3 lakh are women and 27.6 lakh are men in the undergraduate programmes.",https://indianexpress.com/article/education/survey-more-women-enrolled-in-higher-studies-than-men-in-8-years-9128236/,education
"Haryana BSEH 12th exam 2024 time table revised, check here","BSEH timetable 2024: The senior secondary exams will commence on February 27 and will end on April 2, 2024.","BSEH timetable 2024: The Board of School Education, Haryana released the revised datasheet for Class 12 exams today. The senior secondary exams will commence on February 27 and will end on April 2, 2024. The exam will begin with Computer Science and IT & ITES papers and conclude with Military Science, Dance, Psychology and Sanskrit Vyakran.
The datesheets have been released for Regular, HOS Fresh, Re-appear, CTP, OCTP, Compartment, Additional, Improvement, and Mercy Chance.
The BSEH examination will be conducted in a single shift from 12.30 pm to 3 pm.
Meanwhile, the Class 10 or Secondary examination will start on February 27 and will end on March 26, 2024.
The practical exams for the secondary (Class 10) and senior secondary (Class 12) from February 1. The BSEH Class 10 and Class 12 practical exams for the regular students will be held till February 17 and are set to be conducted between 9 am and 2 pm.",https://indianexpress.com/article/education/haryana-bseh-12th-exam-2024-time-table-revised-check-here-9127743/,education
"Jamia, CIE and IT-ITeS Sector Skills Council NASSCOM to launch free short-term courses","Due to the joint effort and commitment of JMI and NASSCOM, all courses will be offered completely free of charge.","The Centre for Innovation and Entrepreneurship (CIE), Jamia Millia Islamia (JMI) on Thursday, January 25 announced a collaboration with IT-ITeS Sector Skills Council NASSCOM for a series of skill-based short-term courses. These courses will be provided free of charge, as per JMI.
The courses are designed to cater to a diverse range of interests, from programming and cloud computing to game development and cyber security. This initiative, as per the official statement, is in line with our shared vision of fostering innovation and entrepreneurship by providing accessible, high-quality education in emerging technologies.
The following courses are part of this initiative:
1. Programming Basics of Blockchain Engineering
2. Programming for Automation Engineering
3. Google Cloud Computing Foundations
4. Build Blockchain-Based Marketplace
5. Gaming in Blockchain: Build Your Own Memory Puzzle Game
6. Build with Python and Play Along: Your Own Journey to Angry Bird Game
7. Introduction to Cybersecurity
8. Product Management Basics
9. Data Structures and Algorithms
10. NLP in Action: Build an AI Fake News Detection Engine
Prof Rihan Khan Suri, director of the Centre for Innovation and Entrepreneurship, said, “This initiative is a testament to our commitment to nurturing talent and fostering a culture of innovation. We believe that by offering these courses free of charge, we can break down barriers and empower individuals to excel in the rapidly evolving landscape of technology”.
Interested candidates and students can register for the courses through the following link: https://forms.gle/CWgJhsix1vXDVVHR7.
 ",https://indianexpress.com/article/education/jamia-cie-and-it-ites-sector-skills-council-nasscom-to-launch-free-short-term-courses-9127712/,education
Delhi govt-run ITIs record over 72% placement,"Out of 14,800 students in 19 ITIs run by the Delhi government, 10,700 students secured placements in different companies, whereas ITI Vivek Vihar and ITI Dheerpur recorded the highest placement","Delhi government-run Industrial Training Institutes have recorded a 72.30 per cent placement for the year 2023-24, officials said on Wednesday.
Out of 14,800 students in 19 ITIs run by the Delhi government, 10,700 students secured placements in different companies, whereas ITI Vivek Vihar and ITI Dheerpur recorded the highest placement, they said.
Delhi Education Minister Atishi said the placement numbers of Delhi ITIs are the result of focused placement strategy of the government for these institutes.
“The Delhi government is preparing students for excellent job opportunities with world-class technical education and a splendid placement ecosystem in its ITIs. We are dedicated to nurturing a skilled and employable workforce by aligning education with industry demands,” she said.
She said that to ensure better placement opportunities and industry exposure for ITI students, the government has formed the centralised placement and industry outreach cell.
“This cell has adopted a transformation strategy for placement, aiming to modernise the placement approach by focusing on academia-industry collaboration, career services, flexible learning options, entrepreneurship support, and more,” the Delhi Minister said.",https://indianexpress.com/article/education/delhi-govt-run-itis-record-over-72-placement-9127629/,education
Won’t interfere with change in timing of WBBSE Madhyamik exam: Calcutta HC,The court directed the board and the state to ensure that students do not face any difficulties.,"The Calcutta High Court on Thursday said it will not interfere in the West Bengal Board of Secondary Education’s decision to change the timing of the class 10 or madhyamik examination beginning February 2. The court observed that the rescheduling of the examination time from 11.45 am to 9.45 am just a couple of weeks ahead of the Madhyamik examination will impact the convenience of examinees.
The court noted that the counsels for the state and the board submitted that administrative measures for providing logistical support for the examination, in which several lakh students will appear, are complete.
Justice Biswajit Basu said any disturbance to the said situation may cause a serious impact on the examination process. He said for this reason, this court was refraining from interfering with the rescheduling.
The court directed the board and the state to ensure that students do not face any difficulties.
The court ordered the board to open an adequate number of helplines for examinees in all districts. It said if any student faces difficulty in reaching the examination centre, the board will take measures to ensure that the student reaches the centre on time.
The court directed the board to file a compliance report on next Wednesday.
While seeking that the schedule be brought back to the original timing followed in the previous years, the petitioner said no reason was cited by the board for changing the examination time. The petitioner, a teacher, also said the advancement of timing will affect the examinees.",https://indianexpress.com/article/education/wont-interfere-with-change-in-timing-of-wbbse-madhyamik-exam-calcutta-hc-9127576/,education
OJEE 2024 registration begins at ojee.nic.in; exam from May 6,OJEE 2024: Interested candidates can apply for OJEE 2024 at the official website -- ojee.nic.in. Candidates will have time till 11:59 pm of March 15 to apply.,"OJEE 2024: The Skill Development and Technical Education Department, Odisha today (January 25) started the registration for the Odisha Joint Entrance Examination 2024. Interested candidates can apply for OJEE 2024 at the official website — ojee.nic.in.
Candidates will have time till 11:59 pm of March 15 to apply for the entrance exam. After this, the correction window will be available from March 16 till 17. The deadline for online application fee payment is 5 pm of March 17.
You have exhausted your monthly limit of free stories.
Register to read more stories
Continue With:-
Google
Facebook
Email
Already have an account? Sign in",https://indianexpress.com/article/education/ojee-2024-registration-begins-at-ojee-nic-in-exam-from-may-6-9127510/,education
NEET UG Toppers’ Tips: ‘I followed the 8+8+8 rule during preparation’,"NEET UG 2024: The NEET UG topper followed the 8-8-8 principle. Eight hours of sleep, eight hours of study and eight hours of other activities including daily activities, entertainment, going around, talking to family and friends, surfing the internet, and maintaining a hobby.","NEET UG 2024: Tanay Jain bagged the 46th all-India rank in the National Eligibility cum Entrance Test Undergraduate (NEET UG) 2023 by scoring 710 marks out of 720. Jain is now pursuing his MBBS from AIIMS, New Delhi. 
Eighteen-year-old Jain is from Faridabad, Haryana. He appeared for the Class 10 exam in 2021 and scored an overall pass percentage of 99.6 per cent marks and in Class 12, he scored 96.8 per cent marks. He appeared for Class 10 and Class 12 exams from CBSE board schools.
You have exhausted your monthly limit of free stories.
Register to read more stories
Continue With:-
Google
Facebook
Email
Already have an account? Sign in",https://indianexpress.com/article/education/neet-ug-2024-toppers-tips-influenced-by-doctors-role-covid-motivated-by-sister-air-46-preparation-strategy-9126745/,education
"ICAI CA Inter, Foundation, Final May 2024 exam, registration dates announced at icai.org","ICAI CA Inter May 24 Exam Date: CA Foundation course exam will be conducted on June 20, 22, 24 and 26. The Intermediate group 1 exams will be conducted on May 3, 5 and 7, and the group 2 will be held on May 9, 11 and 13.","ICAI CA Inter May 24 Exam Date: The Institute of Chartered Accountants of India (ICAI) today released the exam schedule for the CA Foundation, Intermediate, Final May exam dates 2024. The exam schedule is available at the official ICAI website — icai.org.
As per the official calendar, the CA Foundation course exam will be conducted on June 20, 22, 24 and 26. The Intermediate group 1 exams will be conducted on May 3, 5 and 7, and the group 2 will be held on May 9, 11 and 13. The CA Final exam, which is the last step towards becoming a CA, will be held on May 2, 4 and 6 for group 1, and the group 2 exam will be conducted on May 8, 10 and 12.
You have exhausted your monthly limit of free stories.
Register to read more stories
Continue With:-
Google
Facebook
Email
Already have an account? Sign in",https://indianexpress.com/article/education/icai-ca-inter-foundation-final-may-2024-exam-registration-dates-icai-org-9127060/,education
UPMSP Class 12 board practical exam 2024 begins; admit card soon,"The admit cards for board exams 2024 will soon be issued at the official website -- upmsp.edu.in. Last year, the admit cards were released on February 14.","UPMSP UP Board 2024: Uttar Pradesh Madhyamik Shiksha Parishad (UPMSP) on January 25 started the UP Board Class 12 practical exams 2024, and will conclude on February 9.
Meanwhile, as per the official datesheet, the Class 12 theory exams will begin from February 22 and conclude on March 9. The exams will be held in two shifts — shift 1 will be conducted from 8:30 am to 11:45 am and shift 2 from 2 pm to 5:15 pm.
You have exhausted your monthly limit of free stories.
Register to read more stories
Continue With:-
Google
Facebook
Email
Already have an account? Sign in",https://indianexpress.com/article/education/upmsp-class-12th-board-exams-2024-practical-admit-card-9126976/,education
NTA JEE Main 2024: Paper 1 admit card released at jeemain.nta.ac.in; check exam analysis for Jan 24 exam,JEE Main 2024: The hall tickets have been released at the official website — jeemain.nta.ac.in. Candidates can download it by using their registration number and date of birth.,"NTA JEE Main 2024: The National Testing Agency (NTA) has released the Joint Entrance Examination (JEE) Main 2024 session 1, paper 1 (BTech and BE papers) admit cards. The hall tickets have been released at the official website — jeemain.nta.ac.in.
Registered candidates can download the JEE Main admit cards 2024 by using their registration number and date of birth.
You have exhausted your monthly limit of free stories.
Register to read more stories
Continue With:-
Google
Facebook
Email
Already have an account? Sign in",https://indianexpress.com/article/education/nta-jee-main-2024-paper-1-admit-card-released-jeemain-nta-ac-in-exam-analysis-barch-answer-key-9126834/,education
"JEE Main 2024: ‘Stay calm, revise your notes’ – how toppers spent last day before the exam?",JEE Main 2024: Those candidates who did not register through the DigiLocker / ABC ID or had chosen authentication through non-Aadhaar options will be required to report early on the JEE Main 2024 exam day.,"JEE Main 2024: Paper 1 exam for BE and BTech exams of the first session of the Joint Entrance Examination Main (JEE Main) will begin on January 27. As per the official calendar, the JEE Main paper 1 exam will be held on January 27, 29, 30, 31 and February 1. 
The JEE Main 2024 exam will be held for multiple choice questions (MCQs) and numerical questions. The BE, BTech paper of JEE Main 2024 will have three sections — mathematics, physics and chemistry and will comprise of 90 questions.
You have exhausted your monthly limit of free stories.
Register to read more stories
Continue With:-
Google
Facebook
Email
Already have an account? Sign in",https://indianexpress.com/article/education/jee-main-2024-nta-paper-1-btech-last-minute-toppers-tips-checklist-9126634/,education
CUET PG 2024 Registration: NTA extends application deadline till January 31; apply at pgcuet.samarth.ac.in,"CUET PG 2024 Registration Last Date: To register, interested candidates can apply at the official CUET PG website -- pgcuet.samarth.ac.in.","CUET PG 2024 Registration Last Date: The National Testing Agency (NTA) has extended the registration link for the Common University Entrance Test Postgraduate (CUET PG 2024). As per the official notification, candidates can now apply till January 31, 2024.
To register, interested candidates can apply at the official CUET PG website — pgcuet.samarth.ac.in.",https://indianexpress.com/article/education/cuet-pg-2024-nta-extends-registration-jan-31-pgcuet-samarth-ac-in-9126706/,education
"IIT Bombay, Smile Foundation collaborate to encourage STEM learning among school children","Under this collaboration, 960 children have benefitted in diverse areas, including 3-D printing, aero-modelling, energy (solar lamp making), robotics and astronomy among others.","The Indian Institute of Technology, Bombay on Wednesday said it has joined hands with Smile Foundation to encourage STEM (Science, Technology, Engineering, and Mathematics) learning among young children.
Under this collaboration, 960 children have benefitted in diverse areas, including 3-D printing, aero-modelling, energy (solar lamp making), robotics and astronomy among others, according to a statement.
“These programmes will impact the impressionable minds of our youth. The IIT-B students along with Smile Foundation are making a strong social impact, influencing the nextGen,” IIT Bombay Electrical Engineering Department’s Rajesh Zele said.",https://indianexpress.com/article/education/iit-bombay-smile-foundation-join-hands-to-encourage-stem-learning-among-school-children-9125991/,education
