Size,Weight,Sweetness,Softness,HarvestTime,Ripeness,Acidity,Quality
0.1429809,-2.4834032,0.82691175,2.0499303,0.74811894,1.8568765,-3.1609142,Good
-0.35413602,-1.1542786,-0.5714772,3.9383519,2.9968903,2.4289877,-0.4704262,Good
3.9542432,-0.18523936,-0.8293148,5.3847456,-1.5609912,1.1272166,-3.2979627,Good
0.32408604,-1.12226,-3.1339502,2.7899735,-1.0711322,2.0361059,-1.2276969,Bad
0.0047700396,-2.7654788,-1.5258363,2.0898936,2.0134578,2.1516902,-2.8004506,Good
1.1271508,-1.8873115,-0.92599833,1.9793334,1.9860554,0.9546927,-1.4619924,Good
2.801873,-2.6833506,-0.43898454,0.91776323,2.3945277,3.4108438,-2.8029382,Good
-0.63030136,-1.0369936,-1.6875124,2.0045862,0.88562816,2.2341702,-1.3034819,Good
0.7506646,-2.896753,1.4376907,1.5947423,0.25300717,1.6121316,-4.0641217,Good
4.5247145,-2.3216054,-2.1063597,0.71594644,2.4532073,1.531972,1.3472512,Good
1.2718323,-0.6715326,-2.1388695,1.4041287,0.5944437,1.5158458,-1.2505859,Good
3.6400926,-1.0978128,-2.398028,1.2041769,1.7662382,-0.16268153,-0.32146746,Good
-0.4040159,-1.9917463,-1.2272817,2.3084614,0.3783167,1.3834428,-3.2428975,Good
1.7416674,-1.0125818,-1.2888559,2.2138555,1.7796109,-0.5015935,-1.2717096,Good
1.6675433,-1.259007,-2.7517927,3.1017017,2.4335341,0.21455619,-0.04155378,Good
2.5947049,-1.6075735,-2.2652678,-2.9589972,0.66034675,0.9822842,-0.10060686,Good
-0.28625038,-1.1785437,-2.1573172,2.244872,1.6969495,0.8331373,-0.9022712,Good
1.0748256,-1.1386129,-0.36074442,2.6866128,0.4626006,4.0461044,-1.3519026,Good
2.4971414,-0.86225,-1.0238317,3.012879,0.7600871,0.11048089,-2.7016141,Good
0.42191005,-0.44407246,-4.0580945,2.646906,-1.6822114,2.905483,-2.1062117,Good
0.8722153,-2.8288038,-1.1249068,1.3775502,1.614207,2.051904,-2.1679616,Good
2.8743544,0.23028009,-2.6741517,3.7409024,3.4853237,2.002497,2.1403005,Good
1.8592949,-0.7079289,-1.3769447,3.7609582,3.199207,0.548327,-0.9093708,Good
1.9074197,0.6160208,-1.5073372,3.5269976,2.0827465,1.6029079,0.02671706,Good
3.9967,-1.0220946,-1.4278147,2.8051965,0.5789557,1.9250051,-0.81279534,Good
2.2149217,-0.9279759,-0.59881055,4.883058,-0.72551787,4.0506597,-4.3485785,Good
3.9473808,0.6204764,-2.5621502,1.8871416,1.0417855,0.1698867,-0.14373651,Good
1.4926703,-3.680105,-0.5104657,2.1989794,1.0871083,1.3438101,-4.3379354,Good
4.5293684,1.3411653,-2.871281,3.4560912,0.03871172,-0.055114772,0.44818863,Good
-0.41094598,-1.4030104,-0.13050596,2.6306357,1.6620297,3.0885658,-2.5556,Good
0.8433092,-0.32410845,-1.2218223,2.7305794,2.1848,1.2139307,-1.5648924,Good
0.23738141,0.112439215,-2.28871,1.0879024,2.563243,0.30438533,1.294284,Good
0.32577994,0.052164692,-0.60024023,3.6428676,-0.19201049,1.1639092,-1.7391611,Good
2.524511,-5.631595,1.2560928,-0.03266005,-0.9925431,4.954607,-5.420954,Good
0.73914206,-3.3475497,1.9213289,4.0653005,-0.3790965,3.3770666,-4.221432,Good
0.17873192,0.05019641,-2.8720813,2.7871964,2.8630688,1.469568,0.07876577,Good
0.2269675,-3.8828192,-0.28182888,1.9343939,1.8269413,6.3440175,-1.922718,Good
2.2907996,0.56427604,-4.0621195,-3.1738575,4.3852487,-4.0467896,3.917948,Good
3.7492797,-0.17421155,-4.0790796,-1.1370535,1.7112578,-2.1714296,1.5472275,Good
3.308529,-1.5614936,-1.2288349,-0.49741164,1.8129854,1.7857201,-0.65000886,Good
0.51491714,-2.7487638,0.13572054,3.9165716,0.7958173,4.399964,-2.9051054,Good
2.4774413,-0.31241506,-2.8063672,1.1340685,3.525473,1.2300665,3.5698206,Good
-2.5818386,-4.0112047,1.622664,3.3008902,1.2989448,4.7934346,-5.476685,Good
2.240739,-0.03979137,-2.0151713,1.4953398,3.443276,0.49026513,2.0272348,Good
-0.110056475,-2.1273303,0.124167465,3.6948397,0.21166141,3.4700108,-3.910497,Good
0.34663063,-1.5938257,-3.2124708,-2.6748483,0.9225462,-0.8813576,-1.0352681,Good
-0.4869148,-0.5299108,-1.0465525,2.6106114,2.2667754,0.24941131,0.035056047,Good
2.0561197,0.026502727,-1.0997319,3.44875,0.305293,1.0911452,-0.81154305,Good
4.114827,-0.27408087,-1.8072361,3.5535579,0.7835412,0.8019548,-1.8467802,Good
0.47574738,-0.79393274,0.1550561,2.4251106,2.4882207,0.07449788,-1.3344796,Good
3.2907329,-1.4454134,-2.2822025,0.7399755,0.49281543,1.2657351,-0.14976677,Good
1.864946,-0.6059989,-1.0315456,4.126721,0.42086777,2.8489306,-2.5479836,Good
1.6239685,-3.0925012,0.6873434,3.242082,2.2652817,4.043819,-2.917168,Good
2.0509,-1.9507071,-0.2090711,2.8459344,0.8230259,2.8807278,-2.895496,Good
2.5802615,-0.572677,-2.358399,0.75086313,0.68538547,-0.010215391,-1.391728,Good
0.82117844,-1.6191887,-1.7055963,1.0682691,2.0873454,1.5206244,-1.4474312,Good
2.972749,-0.5545617,-2.0392401,2.77905,1.9054428,1.5530537,-0.51538914,Good
0.51477146,-1.7854297,-1.4395653,-0.22678554,-0.6808455,2.5597286,-3.0767198,Good
3.9058423,-4.7973027,0.11036835,-1.6048247,0.49063316,2.90363,-2.4799829,Good
1.3916619,-1.460691,0.047628023,0.48862877,2.391378,2.291596,-1.4520824,Good
-0.28658223,-3.8400798,-0.8706276,-1.4866593,2.9164019,2.597255,-2.8640938,Good
0.3994544,-0.010544691,-3.0668237,2.2428224,1.3077488,0.804911,-0.543029,Good
1.2632611,-1.0663791,-2.7528331,-0.322228,3.7692287,0.72055304,1.371588,Good
3.0373576,-0.56050223,-2.1538746,0.2247309,2.6482828,-0.188052,1.8189067,Good
3.7039466,1.1188489,-3.0433774,0.028998014,-0.9705806,-1.4699662,-0.5881153,Good
0.6215622,-2.281014,-2.4602559,0.82794225,-0.333452,2.292945,-1.7933636,Good
1.7210478,2.0151117,-1.9713701,3.778717,1.2526836,1.5518631,1.5489025,Good
0.92392796,-2.5764968,-0.93034315,1.7877359,-1.6899934,4.408778,-4.421595,Good
-0.33846802,0.87288415,-3.0901682,5.2085195,0.6442497,0.9862346,-0.3120935,Good
1.9776591,-1.8505203,-1.2955624,1.3470408,0.58092993,2.0865653,-3.09686,Good
-0.24814595,-4.0196285,-0.8817095,0.067758806,4.0782824,2.4493253,-1.8281143,Good
1.5126754,0.26603067,-2.1363811,2.1565843,1.1450353,1.3537272,0.6740978,Good
3.1686969,-2.1020606,-1.8263075,-1.0197423,0.63220567,-0.17324738,-1.4916865,Good
2.0774589,-2.754706,0.62644386,1.9730611,0.83189726,2.7698998,-4.026195,Good
-1.1803204,-5.19605,0.5870922,2.488783,-0.97440493,3.591019,-7.4657774,Good
3.4641464,0.98804367,-2.4348083,0.70829225,2.9790947,-2.0069435,1.4421787,Good
3.095652,-3.4645057,1.3500326,1.0931515,2.4030263,4.206822,-3.3744924,Good
-0.644489,-3.8114243,-2.2729878,-0.9188281,2.89858,1.727169,-1.320152,Good
2.316721,0.3129301,-3.9160402,1.3485621,1.7598143,-1.9260333,1.4976612,Good
1.5596794,-2.2288115,1.104792,2.0943356,0.6698797,2.9983165,-3.6400418,Good
2.657404,-3.17176,-0.9916643,0.52242815,3.547963,-0.17868683,0.5170771,Good
5.5856423,-1.5341746,-1.8114618,1.613987,3.048726,2.8033364,-0.14993823,Good
3.8946648,0.95879394,-2.886145,1.7558264,2.7085352,0.35694253,2.2424757,Good
1.222933,-2.0091636,-0.34887195,3.5191357,1.3096102,1.6336658,-3.8363504,Good
2.477744,-1.6416445,-0.8305486,2.9319818,1.781303,0.8398373,-1.4945846,Good
-0.7149769,-4.6048756,0.5641421,0.52382755,1.6263621,2.07074,-3.726802,Good
2.2086818,-2.7717178,-0.48613647,-1.6074339,1.7447511,1.1371974,-1.3772366,Good
-0.9613737,-2.7716894,-0.950355,1.3305813,3.2413511,1.850461,-0.8430636,Good
2.3514333,-0.3691612,-2.115258,3.5116684,3.558225,-0.18787742,1.4915953,Good
-1.1266296,-4.3726664,1.8701295,1.931081,3.6464236,3.794036,-4.7127748,Good
3.5894132,-3.3064609,0.039517507,1.4177802,1.2583362,2.626476,-2.953693,Good
-0.025780264,-1.9745712,-0.16243558,2.605659,1.7208279,1.2254694,-3.8286233,Good
2.7256536,-3.6342192,-1.277877,-1.6996479,5.2425113,-0.64170414,0.532223,Good
4.8043866,-1.5116498,-2.2334101,-0.29140162,2.836045,-1.4005071,-0.17373522,Good
0.8478036,-1.3253657,-2.577601,2.620462,3.9297543,2.5636282,-0.98753023,Good
4.87397,-2.0254374,-0.6879223,-0.18994121,1.6795768,1.662537,-0.3093726,Good
3.39961,-1.5179708,-2.4686735,-1.7180443,3.3203716,0.35916537,0.992778,Good
1.9219301,-1.9299176,-1.7358097,1.8270311,0.2112583,2.849321,-2.2751908,Good
2.9374793,-0.64587164,0.14976071,2.6098893,-0.5855929,2.9522984,-4.1258,Good
4.518441,-1.3904679,-2.7728682,-1.0173237,2.5197144,2.0142677,0.1231621,Good
3.5466077,0.28496775,-3.761189,0.0011813466,-0.13933174,-1.4214147,0.06366257,Good
3.292819,-1.1282192,-0.45385018,1.8404624,2.79465,0.39779526,-0.34511718,Good
2.7085524,-1.2651443,-2.9343712,-2.102566,-0.10739871,0.85723656,-0.6470799,Good
2.7074394,-1.2398964,-1.1431909,2.7923841,0.89023346,2.3226323,-1.4434502,Good
0.4611139,0.017387295,-3.5865693,1.2754116,-0.02480262,-0.7694254,-1.7906169,Good
2.030699,-1.1799674,0.44059065,0.19343528,1.4587532,2.432107,-1.1189868,Good
1.1471088,-1.109544,-1.9704957,2.5022097,0.64037967,1.3375413,-1.4849559,Good
1.4298215,-2.5678167,-0.56249875,-1.1351576,2.5263898,1.2216496,-1.8529634,Good
3.6156855,-0.80965316,-1.4264617,-0.30047715,2.718189,0.9755116,1.5934975,Good
4.1849694,-3.3933365,-0.024457635,-1.0372878,1.8029054,2.062683,-0.76324207,Good
2.5615299,-1.2830597,-2.913373,1.5068395,-0.27603832,-1.809963,-0.47802466,Good
2.2700713,-0.11797257,-5.353837,0.66071826,0.97081184,-1.7737322,1.9624919,Good
3.0660992,-0.82781327,-2.046138,-0.68215275,5.3514194,0.30340537,1.7929202,Good
2.2238245,-1.5138458,-1.5284872,1.2843663,-0.25529942,1.4504383,-2.9505389,Good
-0.09391147,1.5458909,-4.797822,1.6911564,2.0866804,0.1458251,0.63018847,Good
5.0013294,-3.144015,-1.363022,-3.1967692,2.860379,0.077617675,0.5093172,Good
3.5125794,-2.9944098,0.44812188,0.57581955,3.921338,3.4569373,0.8170294,Good
1.4829165,-0.26368284,-0.3104034,4.328292,0.023800896,1.1691407,-2.9933443,Good
-2.2812023,-2.4859095,-2.5119565,1.6344062,-0.065579854,1.426915,-4.1794796,Good
5.239975,0.6167312,-2.6785617,-1.3136016,0.630114,-0.7809925,0.8784536,Good
3.4950564,-2.2532275,-0.23136845,-0.118545614,-1.6644474,2.9115026,-4.6831822,Good
3.0825768,-2.3310642,-1.670578,-1.631753,0.92687756,1.5916952,-3.324531,Good
0.33079964,0.42412642,-2.4689612,3.7178233,2.502709,0.7746791,0.02034118,Good
0.102344714,-2.796932,-1.8476242,1.3340106,1.8984033,1.7033334,-1.4439174,Good
-0.56679696,-3.5897927,-0.07703622,0.30648854,0.24576202,3.1401486,-5.072087,Good
2.516034,-2.0272465,-1.8197625,2.3947656,1.0738991,2.5729222,-1.5413675,Good
2.9098144,-1.6580462,-0.7342721,0.20435306,3.8333502,2.4302342,0.2828896,Good
1.8221409,-3.332609,0.44631734,3.052636,-0.69625646,1.9651176,-4.7793503,Good
1.8794776,1.4674766,-3.637866,1.9976492,2.1517973,-1.5856463,1.9144233,Good
2.429631,-0.8032143,-0.708227,1.0729951,0.8601839,1.8539704,-2.4201021,Good
-0.15555944,-2.1358106,-1.9299381,2.0051532,-0.85767996,1.9807343,-4.438783,Good
2.4211237,-0.21816379,-0.45904264,2.7185483,0.86102194,2.2275715,-1.7515094,Good
0.8990684,-0.15110768,-2.3865237,2.71005,0.09278671,1.4373183,-1.6967343,Good
2.5903895,-1.3619987,-1.4194074,2.1182714,1.6336951,-0.29424137,-1.8387848,Good
-0.85187256,-1.9436555,-0.110189244,2.2061617,2.503441,2.687004,-2.0782113,Good
3.057399,-2.3138802,-0.25170693,1.5676564,2.9240603,2.477738,-2.7676091,Good
-0.1371357,-0.54227585,-2.993229,2.6135716,-1.1960958,3.7436497,-2.4754012,Good
1.4326602,0.11350485,-0.37228364,4.805749,-0.041238785,5.747679,-2.485692,Good
3.0668275,-0.8067512,-1.701768,0.7610349,1.7964213,-0.7223331,-0.43846515,Good
2.5950654,-1.4237368,-1.2347301,2.131953,3.767335,1.9958297,-1.2124399,Good
0.44043463,-1.9320608,-2.1324453,1.8256068,0.1552183,0.17139459,-2.3217309,Good
0.6179104,-3.027354,-0.75512904,1.0590936,2.8551872,2.8424544,-1.9282397,Good
-0.9181465,-1.2473187,-3.0722141,4.8203955,1.4152919,2.771585,-0.8790223,Good
-0.09861095,-1.7106267,-2.1617985,2.736435,1.0308567,1.218502,-1.2505252,Good
0.65832704,-2.525858,0.28214836,2.444507,1.2350514,3.619145,-1.9371889,Good
-0.21722992,-1.8422064,-0.9883042,1.519714,1.9986547,1.5959581,-1.2695376,Good
0.16769625,-1.5003145,-2.1215432,2.3429914,-0.44579744,2.4051313,-1.5412278,Good
-0.64382577,-5.084906,0.83509916,0.14837894,0.5984919,2.762075,-4.490871,Good
1.7687998,-1.9690137,-0.9358615,2.1231577,0.015320258,1.4318293,-2.211333,Good
3.3479548,-0.82005996,-1.4880216,0.10898743,0.079597086,1.6928097,-1.4921769,Good
1.615124,-2.9236457,-0.84733284,1.0151867,-0.028310431,2.7235138,-4.1873984,Good
1.4342521,-2.9268503,-0.40937772,1.0140775,1.9086127,1.058914,-2.7499225,Good
2.5972266,-0.9124196,-2.6928675,-0.015899144,3.0670621,0.19809015,0.13066156,Good
-2.317797,-3.4465072,0.035147555,2.6944163,1.2406371,2.6606476,-4.7199936,Good
3.2464576,1.6506364,-1.4022212,4.504163,1.9525907,-0.44932204,1.0398881,Good
-1.2839216,-0.50337714,-2.7716634,0.24824527,2.3482482,0.3634109,-0.2645516,Good
2.1669219,-2.580565,0.64672047,3.7800262,1.9678507,2.581354,-3.421748,Good
-1.4360611,-2.571182,-0.13453975,1.9274088,3.5351605,2.1864455,-2.9688442,Good
3.0314155,-2.6160958,-1.0410674,0.81803346,3.3971655,2.1770241,0.93372005,Good
1.806116,-0.91352904,-2.0636635,-1.1916103,3.38411,0.24315527,-0.5120117,Good
3.1804984,0.2259199,-1.5962975,0.13638863,5.337774,-0.8577668,2.891748,Good
-0.14174129,-1.1128439,0.09411127,1.4260943,1.0252227,2.0139973,-3.1034775,Good
1.855038,-1.8317994,-2.856736,0.00764561,2.07512,0.058591884,-0.70286405,Good
1.0127095,-1.3451471,-2.2313976,0.38934588,2.0529692,1.0853462,-1.8644358,Good
3.568432,0.45920953,-3.070144,-0.07427633,3.1563768,1.1701643,2.135096,Good
-0.19754122,-1.0966455,-0.5677014,3.625241,0.036892533,2.4286284,-3.8074017,Good
-0.8694875,-0.9961427,-1.7984749,5.0431275,3.9329586,0.29010594,0.97867286,Good
3.1704156,0.3749987,-3.6405513,1.6744841,3.3220294,-0.35806754,1.205647,Good
2.1442673,0.0012554108,-3.2392159,2.4218159,0.59768623,1.8427671,-1.6132815,Good
0.9883003,1.5263201,-5.237472,2.8871007,2.3392634,0.15697715,3.2756004,Good
4.417198,0.59380704,-0.8042843,3.1330018,2.0978353,0.16458066,-0.94348025,Good
-0.4313136,0.44401613,-2.570265,2.4806025,3.7388816,-0.06426796,0.10260045,Good
-0.18079926,-3.3363914,0.6035905,2.4743009,-0.88828516,3.6313524,-5.421659,Good
2.7662697,-1.9212868,-0.11604007,1.0836024,-0.94721115,2.3034883,-2.8761103,Good
2.3373246,-2.7330942,-1.8445215,-0.13997605,1.7296923,0.45957714,-2.0129273,Good
0.08022809,-1.3257508,-2.3331058,0.7164198,3.497031,1.6175213,1.6845505,Good
3.467239,-1.5210049,-1.2781198,1.5551443,-1.7993833,2.2505844,-3.4200444,Good
1.1664089,-1.5653547,-1.2294447,1.2406099,-0.079559125,1.742132,-3.2140062,Good
1.0482605,-2.666877,0.02170635,2.0037992,0.12505838,3.9987621,-3.8205092,Good
2.5974371,1.3976687,-4.072104,3.7213168,1.8931876,0.36658332,1.4467858,Good
3.168247,-1.4945995,-3.9548285,-2.1116505,0.7964253,-1.0532598,-0.9452575,Good
5.178187,-1.4331365,0.79575217,1.8770362,3.9458575,1.1418668,-0.60413116,Good
2.0212073,-3.8843596,0.12348127,-1.3765756,-0.36044216,3.3739214,-5.4834867,Good
2.5781648,-2.6626253,-1.8553904,0.10720513,1.1588472,1.3431114,-1.3697557,Good
4.9901567,-1.64376,-1.8184706,1.592346,-0.9334584,3.5178363,-2.2785945,Good
1.7255366,-1.5086713,-0.5995782,0.7462161,1.8186343,1.1787106,-3.4254603,Good
5.768969,1.2809814,-4.1755815,0.1570566,0.47689912,-0.7505328,2.3435712,Good
2.100498,-2.304281,-1.3219314,-0.5278095,2.2684693,1.2698559,-0.5251208,Good
4.501821,-1.802317,-1.4653298,2.4454381,1.4738849,2.1771972,-0.23896508,Good
4.045002,-2.5844965,-1.3391705,1.049535,1.1181897,1.8660241,-0.88293546,Good
2.8614352,0.014330655,-1.7121109,0.6521069,-0.119027376,0.6443682,-1.0756273,Good
1.8870394,-1.6046321,-0.629198,2.0370266,1.828951,3.036977,-1.8242047,Good
-1.5035658,-2.484568,0.4846281,3.1121643,1.6512754,1.7295256,-5.863598,Good
0.9273886,-2.8516433,-1.0980222,1.529118,3.0152478,2.8816252,-2.0766492,Good
1.4108543,-2.4991632,1.3464168,1.1567875,3.9078588,2.0944116,-1.8773986,Good
-0.020895747,-2.4384782,-1.750657,0.59006715,3.1469965,0.4020273,-0.48461494,Good
3.8216116,-0.5996614,-2.7622275,-0.16834503,3.224771,1.3806838,1.8831983,Good
3.9805193,-2.3943775,0.34925565,-0.3868406,3.2661161,0.6387776,-2.8543503,Good
0.18210179,-3.5350602,-1.2037454,1.2007176,0.25638926,2.7662818,-4.491856,Good
-0.9701186,-4.543538,1.2978095,0.13657151,4.726073,1.3696455,-4.170589,Good
-0.1461745,-3.464968,-2.8968766,0.3285066,1.4013548,2.057157,-3.5589094,Good
3.5868335,0.36380652,-3.611741,-4.0904245,2.9985576,-2.7553773,4.6110563,Good
4.056655,-0.01911336,0.1652195,4.1200128,-0.5049214,1.237487,-2.0488126,Good
2.274459,-2.5438359,-0.5223461,0.29827273,2.805942,2.334814,-2.5381963,Good
2.9421334,-1.202684,-3.0727534,-2.0899434,3.125093,0.35480455,0.6880409,Good
-0.76689863,-0.7037878,-3.1784961,2.1668172,0.9207194,0.58382714,-2.407812,Good
1.6104624,-3.5556989,0.6901618,-0.45463368,3.3244464,0.66461533,-2.315497,Good
0.8288625,-4.100758,0.68150836,1.2423561,1.0429382,3.7277076,-3.121977,Good
3.2793274,-0.81849,-1.9490855,0.9442701,0.18416424,1.9865463,-2.9099517,Good
1.4269761,-1.4510145,-2.7729897,0.016499866,1.4747716,1.008521,0.21819358,Good
-0.14863162,-3.2561016,0.5124211,3.574777,0.4435406,3.554728,-3.2052565,Good
-0.63559765,-1.0996696,-2.3233352,0.5721463,-0.032166,2.2924728,-2.0702658,Good
2.8711336,-2.9498062,-0.8869848,0.70782286,1.669761,0.91011417,-0.3356224,Good
0.67767245,-2.6197605,-0.052860115,1.0882877,-1.6951187,4.9307013,-3.703137,Good
1.212805,-0.8335188,-2.8756306,0.8754853,3.87528,-0.8487417,1.6614908,Good
0.20835245,-0.8169329,-3.5006478,2.6544397,1.792896,0.24754974,-0.24235576,Good
3.0123334,1.2201933,-4.9591637,0.21074021,2.9759393,-1.8847911,2.1344583,Good
0.8705543,-0.0692655,-1.8739865,3.0215642,-1.5718564,1.2289392,-3.0248537,Good
3.2738655,-0.6830533,-2.153192,0.2880292,-0.104696475,0.16129336,-0.45942926,Good
-2.1977317,-2.207684,0.316202,4.6867423,1.1139559,3.1979015,-3.9901147,Good
3.9776633,-0.2303239,-2.0357318,-0.41660336,1.32884,1.7768945,0.067625344,Good
5.393481,-0.3379801,-2.4879966,2.303783,0.6065035,-0.8266611,-0.62130904,Good
3.0186431,0.73167086,-2.610955,0.25240454,2.9759722,-0.9117094,1.9840922,Good
2.5757346,-3.3285837,-0.8908059,1.2824352,1.8295281,4.3229604,-2.712489,Good
3.597152,-1.9836262,-0.6154659,-1.2415925,2.1579792,2.6013858,-0.68895674,Good
-0.67384666,-2.9820974,-0.13260013,2.4151766,0.5002396,3.9979846,-4.4689384,Good
-0.015351539,-0.12742628,-4.6827188,1.6916709,2.661892,-1.598293,1.7404217,Good
2.0246475,-1.153213,-2.4541783,-0.53545195,4.5869703,0.1460616,1.0613244,Good
1.5060107,-0.7162992,-1.6493984,3.930426,0.43827882,0.9532326,-2.0825098,Good
-1.2960339,-0.31677288,-2.8385916,3.6877267,2.3277786,1.0114125,-0.35069636,Good
-2.1232908,-0.84169877,-2.8529038,8.241555,-2.3683681,5.5606313,-5.727634,Good
2.370671,0.59819216,-2.2903566,1.9215173,2.6407292,-0.5911282,1.841722,Good
2.1765804,-2.6781037,-0.1397578,-0.075164706,0.81701285,3.3783696,-3.508927,Good
0.77642214,-0.2096919,-2.877699,2.4119685,1.8306383,-1.016484,0.1977403,Good
5.3676443,-1.1351092,-1.2026197,-2.7598128,2.4241424,-1.3583004,0.44130194,Good
2.5893145,-2.259777,-2.6273105,0.27693713,0.7350258,3.8858607,-1.041155,Good
0.99923027,-0.070356466,-1.5024323,3.0459976,1.4601359,2.8593428,-1.9685531,Good
0.73702365,-2.131013,-2.8151214,0.91921747,-0.8951856,1.395576,-1.7897156,Good
1.0438576,-1.5852998,1.1609159,5.422093,1.2701815,4.744362,-4.126605,Good
1.6080592,-0.87313783,-1.949391,1.1577984,2.275942,-0.49192733,-0.90444773,Good
3.1513898,-2.1070065,-1.972586,1.3046486,2.2427773,0.7591067,-1.1456152,Good
0.7344761,-0.2137778,-1.4775354,3.7061646,1.5112349,1.2779901,-1.47591,Good
2.3012502,0.74906975,-3.9493613,3.1705997,0.34853882,0.99082386,2.017838,Good
-2.228276,-2.679265,-0.9195215,2.4925861,1.1394508,1.0520122,-2.7199273,Good
3.2240372,-0.47601303,-1.5009667,2.485115,-0.016019484,1.3909394,-2.8167434,Good
0.34517872,-3.0041234,-1.736859,1.1271042,2.8586721,1.1324044,-0.9077568,Good
3.052931,-1.0639327,-0.10480682,2.8343973,4.6373963,0.7428991,0.2578114,Good
0.24697116,-3.7487905,-0.44562107,0.47672623,0.54804164,2.618197,-3.5461693,Good
3.3599784,1.3680971,-4.899236,1.1462994,-0.5336889,-0.9923377,1.3519711,Good
0.9877248,0.11353849,-5.0051928,-1.4434941,-0.1407571,-0.5028575,2.5557709,Good
2.983877,-1.6557407,-1.982993,2.3830895,-0.57044417,1.2152994,-1.8234458,Good
1.9708792,-1.5440205,-1.9365884,-0.9779414,4.2419176,3.0941398,0.67268884,Good
1.1915843,-1.9899299,-1.9714729,-1.6774133,3.3186622,2.1634486,1.3501974,Good
2.6154816,-1.0951909,0.29712102,4.510116,3.7394187,1.2249521,-0.77292687,Good
-0.03556791,-0.87422574,-1.153153,2.3995268,3.113332,-1.0375419,-0.49841547,Good
4.5281587,-1.678519,-1.534205,-0.43649438,-0.32274464,2.2485495,-1.9868946,Good
0.81863946,-1.1133825,-3.8169324,1.4787163,1.5160849,-1.1668326,-0.266225,Good
5.152838,-2.8622656,-1.9264575,-0.99143577,-1.053487,3.3490312,-1.4082047,Good
-1.3023466,-1.8604901,-1.2825468,1.3026346,3.4050133,1.0929896,-2.6465828,Good
1.6987191,-4.2038045,2.074998,2.6196153,0.7433116,4.89668,-6.764147,Good
-0.19094436,-1.6440912,-1.7594903,1.1653899,1.2934414,1.1211517,-1.2470852,Good
2.04045,-3.444924,-0.24750462,-0.20146309,2.353489,1.431256,-3.25301,Good
3.822495,2.0980449,-3.8869922,0.07730268,3.0868208,-1.7934797,3.1145003,Good
-0.5855555,-1.6055969,-2.1967437,2.6902814,1.611643,1.1958017,0.15576732,Good
-0.43601346,-1.8328954,-2.5837266,1.3266026,-0.5095322,1.3226695,-3.4662786,Good
5.206989,-2.2570882,-0.44434533,0.22559844,-0.43309933,2.6343136,-2.068009,Good
1.0931753,-0.030741213,-3.1871312,-0.4525604,3.4440346,-0.06459746,2.4569166,Good
3.0406535,0.030277353,-4.947589,1.3451585,-0.55405116,-0.42854935,-0.37006396,Good
3.2613428,0.006804371,-1.747411,1.6786872,1.5084052,-0.7591728,-0.87808466,Good
3.664638,-1.0743401,-1.676148,2.0530043,0.5822503,0.76106817,-1.2340941,Good
1.5320301,-1.7554107,-2.037135,1.1485497,1.5027919,-0.7319413,-0.83848965,Good
3.439036,1.3732555,-2.3050573,0.10630665,3.7435427,0.58143586,2.4065065,Good
2.4736578,-0.29256937,-0.092552304,1.8739504,1.8665901,2.1758819,-0.3570116,Good
3.3815455,-0.5812499,-0.71550673,2.0169923,-1.3772892,1.3781222,-3.937722,Good
-0.19089414,-2.6384876,-1.4684266,-0.55809647,0.7117902,1.5778497,-3.1719754,Good
1.1436496,-0.9974311,-2.395717,0.2736466,-2.862063,1.5389487,-3.7151752,Good
3.8763034,-0.4953625,-2.5990236,0.9465096,3.790094,-0.70068717,1.9164389,Good
1.9108393,-2.4497645,-0.44073734,-2.9031005,1.7506213,2.9289432,-1.3772466,Good
-0.81815934,-0.8273361,-2.1329207,3.0817895,0.40520453,1.4854928,-3.0239341,Good
2.8166182,-1.4876747,0.48300982,4.048128,-1.7524042,4.0527234,-3.9907079,Good
-0.61530185,-2.8120341,0.2602301,3.0653546,-1.9960729,5.557327,-4.9364552,Good
-0.73770803,0.21757454,-2.1801596,5.0002065,1.8459527,1.7704394,-1.3541042,Good
0.71437293,-3.9224682,0.4891348,2.262099,0.0015033166,6.710211,-3.6467447,Good
-0.5192597,-2.85985,-1.133971,-0.029731251,0.019562565,2.610567,-3.1331732,Good
0.42176425,-0.6279205,-0.5598902,4.1170154,0.50406414,3.9356065,-4.1934066,Good
4.3422933,-0.26024035,-3.6097481,-0.7314715,2.7331011,-1.6431096,1.2965769,Good
-2.9344094,-2.713453,-3.0434747,3.0032332,2.5526938,2.8602693,-3.252596,Good
0.8286725,-2.0791554,-0.7190406,0.53171647,1.5293891,1.6298623,-3.5331545,Good
1.0239567,-1.630735,-1.1613944,-0.4670275,0.339962,0.88466614,-2.1766064,Good
0.17722581,-0.46647778,-2.599008,2.7545087,2.7916262,0.27876118,0.920291,Good
-0.20934394,0.18835452,-4.104859,2.4638264,1.2012099,-1.532841,0.22383578,Good
3.0674846,-2.0247808,-2.506657,-0.20377944,-0.64507526,1.9822779,-3.1962402,Good
1.9396243,-1.2522838,-0.54656285,1.8394443,-0.5418735,-0.5103992,-3.5400429,Good
-1.2067345,-3.3111482,-0.35933304,0.76420057,-4.1343493,4.6746173,-6.896416,Good
1.131584,-0.30684716,-1.7767255,3.0047038,1.146826,2.4671302,-1.9481636,Good
2.334091,-1.7561015,-1.3909498,-0.039883308,-0.10114505,1.564453,-3.6915407,Good
