,Id,Date,Username,Content,Source,Place,Hashtags,Like Count,Retweet Count
712,1628094486998810628,2023-02-21 18:09:08+00:00,islingtonctzn,"‘We are here for you’: Politicians offer words of support as Islington remembers victims of earthquakes in Turkey and Syria https://t.co/W9Q3bPphQK

#Islington #TurkeySyriaEarthquake @ldr_gregory https://t.co/lm96nfAcIk","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Islington', 'TurkeySyriaEarthquake']",0,1
713,1628093911787765776,2023-02-21 18:06:51+00:00,PublicSquare786,"A new 6.4 magnitude earthquake on Monday killed three people and injured more than 200 in parts of Turkey laid waste two weeks ago by a massive quake that killed tens of thousands, authorities said. More buildings collapsed trapping some people
#TurkeyEarthquake 
#syriaearthquake https://t.co/vZJDV4kIZg","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['TurkeyEarthquake', 'syriaearthquake']",0,0
714,1628087684605575170,2023-02-21 17:42:07+00:00,Faizi141,"#زلزال “Breaking news”
May Allah protect and have mercy upon the people of #Turkey and #Syria 
Praying for the victims and rescue teams.🇵🇰🇹🇷
#TurkeyEarthquake 
#earthquake https://t.co/fId0Qk3gss","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['زلزال', 'Turkey', 'Syria', 'TurkeyEarthquake', 'earthquake']",249,56
715,1628083800143015943,2023-02-21 17:26:40+00:00,khaleejtimes,"📹 #Dubai sends aid to #Syria and #Turkey

Under the directives of His Highness Sheikh Mohammed bin Rashid Al Maktoum, Dubai continues its humanitarian response to the earthquake in Syria and Turkey.

#turkeyearthquake2023 #TurkeySyriaEarthquake  #earthquake #uae https://t.co/YQs05glzr3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Dubai', 'Syria', 'Turkey', 'turkeyearthquake2023', 'TurkeySyriaEarthquake', 'earthquake', 'uae']",38,7
716,1628080357705908224,2023-02-21 17:13:00+00:00,LanaMaks2,"📍#People! Our #planet is being torn apart, let's act! The rescue plan is voiced by #scientists in 150 languages, on the forum on 12.11.2022, more ▶️https://t.co/aBtW1ec4r3 #Turkey #Syria #earthquake #TurkeySyriaEarthquake #earthquakeinturkey #earthquaketurkey #TurkiyeQuakes","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['People', 'planet', 'scientists', 'Turkey', 'Syria', 'earthquake', 'TurkeySyriaEarthquake', 'earthquakeinturkey', 'earthquaketurkey', 'TurkiyeQuakes']",0,0
717,1628079602697662464,2023-02-21 17:10:00+00:00,medyanews_,"📌 #German President Frank-Walter Steinmeier (@FrankWalterSte8) called for “enduring solidarity” at an event held in memory of those who died in the devastating #earthquakes in Turkey and Syria.

#TurkeyEarthquake #SyriaEarthquake #KurdistanEarthquake
https://t.co/txhAZOdMe3","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,"['German', 'earthquakes', 'TurkeyEarthquake', 'SyriaEarthquake', 'KurdistanEarthquake']",1,2
718,1628079602659897349,2023-02-21 17:10:00+00:00,1MedyaNews,"📌 #German President Frank-Walter Steinmeier (@FrankWalterSte8) called for “enduring solidarity” at an event held in memory of those who died in the devastating #earthquakes in Turkey and Syria.

#TurkeyEarthquake #SyriaEarthquake #KurdistanEarthquake
https://t.co/PZ8xTu10Tm","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,"['German', 'earthquakes', 'TurkeyEarthquake', 'SyriaEarthquake', 'KurdistanEarthquake']",3,0
719,1628077469520760832,2023-02-21 17:01:31+00:00,times_europe,"Turkey earthquake: Deadly new tremor traps people under rubble

Know more: https://t.co/9PRm7GQwRy

#europetimes #LatestNews #TurkeyEarthquake #syriaearthquake #antakya https://t.co/uSWrIbPRv7","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['europetimes', 'LatestNews', 'TurkeyEarthquake', 'syriaearthquake', 'antakya']",0,0
720,1628076784532205568,2023-02-21 16:58:48+00:00,SunnyPa52325825,#OperationDost 🇮🇳🤝🇹🇷 🇮🇳🤝🇸🇾      #TurkeyEarthquake #Turkey 🇹🇷          #SyriaEarthquake #SyriaCrisis 🇸🇾 https://t.co/21pjb27xWa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Place(id='b850c1bfd38f30e0', fullName='India', name='India', type='country', country='India', countryCode='IN')","['OperationDost', 'TurkeyEarthquake', 'Turkey', 'SyriaEarthquake', 'SyriaCrisis']",2,0
721,1628075951551643648,2023-02-21 16:55:29+00:00,MyddeltonColl,"Our hearts are with everyone in Turkey 🇹🇷 and Syria 🇸🇾 right now 🙏
We decided we would create a charity song - please click on the link to see the video. @oxfamgb 

https://t.co/WphDa4Xoad...
#syriaearthquake #TurkeyEarthquake #charity","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['syriaearthquake', 'TurkeyEarthquake', 'charity']",10,3
722,1628068796677394432,2023-02-21 16:27:03+00:00,IndiTimesTweet,"#turkeyearthquake2023 #siriya #turkeyearthquake #viral #inditimes  @IndiTimesOfficial  
😰😰😰😰Turkey-Syria Earthquake: तुर्की में फिर डोली धरती दिल दहला देगी तस्वीरें | Live Updates
https://t.co/KpIBVDEK3g","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'siriya', 'turkeyearthquake', 'viral', 'inditimes']",2,0
723,1628068407185735682,2023-02-21 16:25:30+00:00,JamesHydzik,"Through International Charter Space and Major Disasters, we now have satellite images to assist in emergency response.
Our thoughts are with the people of Turkey and Syria.

#turkeyearthquake
#syria
#earthquake 

https://t.co/OKe8VNMVOx https://t.co/CZQkCVbdUd","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake', 'syria', 'earthquake']",0,0
724,1628064274839920640,2023-02-21 16:09:05+00:00,LanaMaks2,"📍#Cataclysms will increase, bailout plan voiced by #scientists in 150 languages, at forum 12.11.2022, more ▶️https://t.co/aBtW1ebwBv
#Turkey #Syria #earthquake #TurkeySyriaEarthquake #earthquakeinturkey #earthquaketurkey #turkeyearthquake2023 
https://t.co/pPjn6PzUWP","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Cataclysms', 'scientists', 'Turkey', 'Syria', 'earthquake', 'TurkeySyriaEarthquake', 'earthquakeinturkey', 'earthquaketurkey', 'turkeyearthquake2023']",1,0
725,1628061545648336897,2023-02-21 15:58:15+00:00,caroltatummusic,"2/21/23  ANOTHER EARTHQUAKE HITS SOUTHERN TURKEY:  

Fortunately, most people had evacuated the area.

Pray for #Turkey and #Syria people. 

#turkeyearthquake2023 #TurkeySyriaEarthquake #TurkeyEarthquake #TurkeyQuake #TurkeySyria #Turkey_earthquake #TurkeySyriaEarthquakes","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Turkey', 'Syria', 'turkeyearthquake2023', 'TurkeySyriaEarthquake', 'TurkeyEarthquake', 'TurkeyQuake', 'TurkeySyria', 'Turkey_earthquake', 'TurkeySyriaEarthquakes']",0,0
726,1628058609103048704,2023-02-21 15:46:34+00:00,ShykAbdulSattar,#turkeyearthquake2023 #TurkeyEarthquake #Turkiye #Turkey #Syria_earthquake #Syria #earthquake #EarthquakeTurkeySyria #EarthquakePH #earthquaketurkey #Donations https://t.co/O28yQ3iQaX,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'TurkeyEarthquake', 'Turkiye', 'Turkey', 'Syria_earthquake', 'Syria', 'earthquake', 'EarthquakeTurkeySyria', 'EarthquakePH', 'earthquaketurkey', 'Donations']",0,0
727,1628055650256183297,2023-02-21 15:34:49+00:00,LanaMaks2,"📍#People wake up, #cataclysms are getting worse! #Scientists in 150 languages at the forum on 12.11.2022p, voiced what everyone should do to stop cataclysms. Read more ▶️https://t.co/aBtW1ebwBv #Turkey #Syria #earthquake #TurkeySyriaEarthquake #earthquakeinturkey #TurkiyeQuakes","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['People', 'cataclysms', 'Scientists', 'Turkey', 'Syria', 'earthquake', 'TurkeySyriaEarthquake', 'earthquakeinturkey', 'TurkiyeQuakes']",1,0
728,1628051482888007680,2023-02-21 15:18:15+00:00,muslimvoices,"IU Bloomington students and community members from Turkey have initiated a fundraising effort to support victims. Donations will transfer to AHBAP, a well-known Turkish non-profit. 

All donations are meaningful:

https://t.co/kfMZYPzSb9

#TurkeyEarthquake #syriaearthquake https://t.co/VqfmgwNwhU","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['TurkeyEarthquake', 'syriaearthquake']",5,1
729,1628049838708527110,2023-02-21 15:11:43+00:00,fanatic_devil16,"Requesting everyone tweeting ""pray for Turkey and Syria"" to make some efforts to help them in whichever way you can...nothing is big or small but it would mean alot more instead of just tweeting and moving on 🙏
#TurkeyEarthquake #SyriaEarthquake","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['TurkeyEarthquake', 'SyriaEarthquake']",3,0
730,1628043293849264131,2023-02-21 14:45:43+00:00,christianindex,"New quake brings fresh losses to residents of Turkey, Syria https://t.co/uiBX0IoVHU #TurkeyEarthquake #syriaearthquake","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeyEarthquake', 'syriaearthquake']",0,0
731,1628042993960734720,2023-02-21 14:44:31+00:00,BusinessDayNg,"Another earthquake hits Turkey, Syria

#syria #turkey #naturaldisaster #turkeyearthquake #businessday 
https://t.co/3Jy1XaVntq","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,"['syria', 'turkey', 'naturaldisaster', 'turkeyearthquake', 'businessday']",2,2
732,1628040228412817411,2023-02-21 14:33:32+00:00,SunnaSearch_fr,"🔴 URGENT 🔴
Deux nouveaux tremblements de terre de magnitude 6,4 et 5,8 font au moins 6 morts et 300 blessés le 21 Fevrier 2023
🔴FAITE UN DON !

LIEN https://t.co/lS3LA0MBzC
LIEN https://t.co/lS3LA0MBzC

#earthquake #turkey #syriaearthquake #syriaearthquake #TurkeyEarthquake https://t.co/knmstkNfSu","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquake', 'turkey', 'syriaearthquake', 'syriaearthquake', 'TurkeyEarthquake']",0,0
733,1628039042863443968,2023-02-21 14:28:49+00:00,kredisi_destek,"Six killed after fresh earthquake hits Turkey-Syria border | Turkey Earthquake | Syria Earthquake🔽🔽🔽
https://t.co/G4R1JDktuy

#turkey #syria #turkeyearthquake #syriaearthquake
#earthquake #hatayearthquake #antakyaearthquake
#news #latestnews #recentnews #breaking #breakingnews https://t.co/CUUHuTI5nt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkey', 'syria', 'turkeyearthquake', 'syriaearthquake', 'earthquake', 'hatayearthquake', 'antakyaearthquake', 'news', 'latestnews', 'recentnews', 'breaking', 'breakingnews']",1,1
734,1628038462975639553,2023-02-21 14:26:31+00:00,iamfardiben,"🔴 URGENT 🔴
Turkey and Syria hit by TWO more earthquakes as 6.4 magnitude tremor strikes border
🔴PLEASE DONATE !🔴

LINK https://t.co/L0N9HAal93
LINK https://t.co/L0N9HAal93

#earthquake #turkey #syriaearthquake #syriaearthquake #TurkeyEarthquake #today #Twitter https://t.co/V8pTwv828A","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquake', 'turkey', 'syriaearthquake', 'syriaearthquake', 'TurkeyEarthquake', 'today', 'Twitter']",1,0
735,1628033966052605952,2023-02-21 14:08:39+00:00,yasminpasha,"Yaa Rabb. Prayers for Turkey &amp; Syria💔

#PrayersForTurkey #PrayersForTurkeyandSyria #PrayersForSyria #Turkey #turkeyearthquake2023 #TurkeyAndSyriaEarthquake #Turkey_earthquake #TurkeyEarthquake #TurkeySyria #TurkeySyriaEarthquake #Syria_Turkey_Earthquake #Syria_earthquake #Syria","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['PrayersForTurkey', 'PrayersForTurkeyandSyria', 'PrayersForSyria', 'Turkey', 'turkeyearthquake2023', 'TurkeyAndSyriaEarthquake', 'Turkey_earthquake', 'TurkeyEarthquake', 'TurkeySyria', 'TurkeySyriaEarthquake', 'Syria_Turkey_Earthquake', 'Syria_earthquake', 'Syria']",0,0
736,1628031850412113921,2023-02-21 14:00:15+00:00,annganpk,"𝐖𝐞 𝐩𝐫𝐚𝐲 𝐟𝐨𝐫 𝐓ü𝐫𝐤𝐢𝐲𝐞 𝐚𝐧𝐝 𝐒𝐲𝐫𝐢𝐚! 
A wave of panic swept through Turkey and Syria as the two countries were jolted by a 6.3 magnitude earthquake.

https://t.co/6nJci5xWpI

#turkey #TurkeyEarthquake #news #PrayForTurkey #turkiyesyria #turkiye #TurkeySyria https://t.co/JTfA8vnN8i","<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",,"['turkey', 'TurkeyEarthquake', 'news', 'PrayForTurkey', 'turkiyesyria', 'turkiye', 'TurkeySyria']",1,0
737,1628031799858442241,2023-02-21 14:00:03+00:00,INSIGHTUK2,"Turkey-Syria Earthquake | Sewa International, #Sewa Europe, ISKCON, Government of #India are just some of the organisations involved in the relief operations in #TurkeySyriaEarthquake.

#turkey #syria #earthquake #Modi #OperationDost #NDRF #hindus @iskcon @sewausa @sewaeurope https://t.co/F7PqrmT8Ii","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Sewa', 'India', 'TurkeySyriaEarthquake', 'turkey', 'syria', 'earthquake', 'Modi', 'OperationDost', 'NDRF', 'hindus']",71,28
738,1628031441387896832,2023-02-21 13:58:37+00:00,Bharatiyan108,"This is how #Turkey bid goodbye to the Indian NDRF soldiers after their rescue efforts in Turkey. Image of a rescued Turkish woman hugging an Indian army doctor in gratitude had gone viral. Well done #IndianArmy 🙏 
#turkeyearthquake2023 #TurkeySyriaEarthquake #Syria_earthquake https://t.co/KUqvyeRfOT","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['Turkey', 'IndianArmy', 'turkeyearthquake2023', 'TurkeySyriaEarthquake', 'Syria_earthquake']",50,16
739,1628030529634242560,2023-02-21 13:55:00+00:00,1MedyaNews,"📌The number of Syrians leaving Turkey and returning to their homeland has passed 20,000 since twin earthquakes hit the neighbouring countries on 6 February, said Turkish Defence Minister Hulusi Akar.

#SyriaEarthquake #KurdistanEarthuake #TurkeyEarthquake
https://t.co/VTVqzCtLXu","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,"['SyriaEarthquake', 'KurdistanEarthuake', 'TurkeyEarthquake']",0,0
740,1628030529537773568,2023-02-21 13:55:00+00:00,medyanews_,"📌The number of Syrians leaving Turkey and returning to their homeland has passed 20,000 since twin earthquakes hit the neighbouring countries on 6 February, said Turkish Defence Minister Hulusi Akar.

#SyriaEarthquake #KurdistanEarthuake #TurkeyEarthquake
https://t.co/dB67SOyIUQ","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,"['SyriaEarthquake', 'KurdistanEarthuake', 'TurkeyEarthquake']",1,1
741,1628022810076495877,2023-02-21 13:24:19+00:00,lollywoodspace,"Saba Qamar sends prayers for the people of Turkey and Syria as they were hit by another powerful earthquake of 6.4 magnitude 

 #SabaQamar #هزة_أرضية #زلزال #earthquake #turkeyearthquake2023 #TurkeySyriaEarthquake #زلزال_ترکیا_وسوريا #TurkeyEarthquake #hataydeprem #HataydaDeprem https://t.co/k44DImXqFr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['SabaQamar', 'هزة_أرضية', 'زلزال', 'earthquake', 'turkeyearthquake2023', 'TurkeySyriaEarthquake', 'زلزال_ترکیا_وسوريا', 'TurkeyEarthquake', 'hataydeprem', 'HataydaDeprem']",4,1
742,1628015590219878400,2023-02-21 12:55:38+00:00,abt_live,‘Last Video I’ll Ever Shoot’: Turkish Teen Films Message For Family While Trapped Under Debris .....Please follow to show support..... https://t.co/NCq2Q6v0Re #turkeyearthquakesurvivors #turkeyearthquake #syriaearthquake #turkey,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,"['turkeyearthquakesurvivors', 'turkeyearthquake', 'syriaearthquake', 'turkey']",0,0
743,1628015487304056833,2023-02-21 12:55:13+00:00,MdjWimmar,@UNICEF @SavetheChildren #Syria  #Syria_earthquake #TurkeySyriaEarthquake #Turkey,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['Syria', 'Syria_earthquake', 'TurkeySyriaEarthquake', 'Turkey']",2,1
744,1628013149780672513,2023-02-21 12:45:56+00:00,UmerJalali7,"Breaking News: Another major earthquake in Turkey 
#turkeyearthquake #syriaearthquake #earthquake
#Umer_Jalali https://t.co/iDkDjICLbA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['turkeyearthquake', 'syriaearthquake', 'earthquake', 'Umer_Jalali']",0,0
745,1628011490057003008,2023-02-21 12:39:20+00:00,WebduniaHindi,"तुर्किए में फिर भूकंप से हड़कंप,  रिक्टर स्केल पर तीव्रता 6.4 मांपी गई #TurkeyEarthquake #turkeyearthquake2023 #Syria #earthquake #turkey #HindiNews 
#turkeynews  #turkeyearthquake  #turkeyvideos 
https://t.co/NDSkCsGiCn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeyEarthquake', 'turkeyearthquake2023', 'Syria', 'earthquake', 'turkey', 'HindiNews', 'turkeynews', 'turkeyearthquake', 'turkeyvideos']",0,0
746,1628009138826403845,2023-02-21 12:30:00+00:00,IndiaKnowledge3,"Turkey- Aerial footage shows further destruction in Hatay after new earthquakes | IKN Dailies
#Turkey #TurkeyEarthquake #TurkeySyriaEarthquake #Syria #SyriaEarthquake #Earthquake #News #TrendingNews #LatestNews #IndiaKnowledgeNetwork #IKN 
https://t.co/EBbL5MRxq8 via @YouTube https://t.co/l199uoIZr9","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Turkey', 'TurkeyEarthquake', 'TurkeySyriaEarthquake', 'Syria', 'SyriaEarthquake', 'Earthquake', 'News', 'TrendingNews', 'LatestNews', 'IndiaKnowledgeNetwork', 'IKN']",0,0
747,1628008157749313546,2023-02-21 12:26:06+00:00,DanielCoris,"NEWS ALERT ⚠️

Panic as Turkey, Syria rocked again by 6.3M earthquake On Monday
https://t.co/aVrnyl7Z7g

#turkey #turkeyearthquake #turkeysyriaearthquake #trending #reuters #businessdor #Russia","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkey', 'turkeyearthquake', 'turkeysyriaearthquake', 'trending', 'reuters', 'businessdor', 'Russia']",0,0
748,1628008101805711360,2023-02-21 12:25:53+00:00,DelaCristian1,"NEWS ALERT ⚠️

Panic as Turkey, Syria rocked again by 6.3M earthquake On Monday
https://t.co/e8BcMkjUVZ

#turkey #turkeyearthquake #turkeysyriaearthquake #trending #reuters #businessdor #Russia","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkey', 'turkeyearthquake', 'turkeysyriaearthquake', 'trending', 'reuters', 'businessdor', 'Russia']",0,0
749,1628004141875224579,2023-02-21 12:10:08+00:00,irakeshjha,"Another 6.4 magnitude earthquake hits Southern #Turkey &amp; #Syria border region. Praying for the safety of everyone out there🙏🙏🇮🇳
#turkeyearthquake2023
#TurkeySyriaEarthquake
#Kahramanmaras 
https://t.co/h5NUbCSbJR","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['Turkey', 'Syria', 'turkeyearthquake2023', 'TurkeySyriaEarthquake', 'Kahramanmaras']",1,0
750,1628003867970633728,2023-02-21 12:09:03+00:00,life22yards,"ਵਹਿਗੁਰੂ
 ਸਰਬੱਤ ਦਾ ਭਲਾ 
May everyone be blessed.
@Khalsa_Aid 
#TurkeySyriaEarthquake #TurkeyEarthquake #Turkey #khalsaaid #syriaearthquake #Syria_earthquake #SyriaNeedsHelp #Syria_Turkey_Earthquake","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['TurkeySyriaEarthquake', 'TurkeyEarthquake', 'Turkey', 'khalsaaid', 'syriaearthquake', 'Syria_earthquake', 'SyriaNeedsHelp', 'Syria_Turkey_Earthquake']",2,0
751,1628003532463910916,2023-02-21 12:07:43+00:00,suegrant54321,"Col. Richard Black Statement on Turkey/Syria Earthquake - Mark Taliano - https://t.co/JA27yLZO6Y via M. Taliano 

#Turkey #Syria #TurkeySyriaEarthquake","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['Turkey', 'Syria', 'TurkeySyriaEarthquake']",0,0
752,1628003464759369729,2023-02-21 12:07:27+00:00,imvnh1,My heart goes to the ppl of turkey and Syria 🫶🏼❤️‍🩹 May Allah make it easy on y’all 💔 #earthquake #TurkeyEarthquake #Syria,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['earthquake', 'TurkeyEarthquake', 'Syria']",1,0
753,1627987799113863169,2023-02-21 11:05:12+00:00,DDIndialive,"Six people were killed in a new earthquake which struck the border region of Turkey and Syria, two weeks after a larger quake killed more than 47,000 people and damaged thousands of homes 

#TurkeySyriaEarthquake https://t.co/ctwODgTK3i","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,['TurkeySyriaEarthquake'],20,4
754,1627984036340670464,2023-02-21 10:50:15+00:00,HispanatoliaEN,"6 confirmed dead and 294 injured after the new wave of #earthquakes in #Turkey. The new 6.4 #earthquake yesterday caused the #collapse of some #buildings and also affected #Syria, where left some 470 injured. #TurkeyEarthquake https://t.co/aizP2n0WRH","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquakes', 'Turkey', 'earthquake', 'collapse', 'buildings', 'Syria', 'TurkeyEarthquake']",52,28
755,1627981983010947072,2023-02-21 10:42:05+00:00,DDNewslive,"#TurkeySyriaEarthquake | Six people died in the latest #earthquake in the Turkey-Syria border region two weeks after an enormous earthquake killed more than 47,000 people and damaged millions of homes. https://t.co/WjX7XU03De","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,"['TurkeySyriaEarthquake', 'earthquake']",36,6
756,1627980873587998720,2023-02-21 10:37:41+00:00,ScottLucas_EA,"6.4-magnitude quake hits #Hatay Province in southern #Turkey on Mon. night

3 killed &amp; 213 wounded --- Another 150 injured in opposition-held NW #Syria 

#TurkeyEarthquake #SyriaEarthquake","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Hatay', 'Turkey', 'Syria', 'TurkeyEarthquake', 'SyriaEarthquake']",0,0
757,1627980416610144256,2023-02-21 10:35:52+00:00,EA_WorldView,"UPDATES: 46,000+ Killed in #Syria and #Turkey by 7.8-Magnitude Earthquake

https://t.co/Ts4qu32xFb

#TurkeyEarthquake #SyriaEarthquake https://t.co/fe5O1viAhD","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Syria', 'Turkey', 'TurkeyEarthquake', 'SyriaEarthquake']",1,1
758,1627979714106380289,2023-02-21 10:33:04+00:00,Transctimes,"Earthquake of 6.4 Magnitude Hits Turkey, Kills 3

#Turkey #earthquake #TurkeyEarthquake #Syria 

https://t.co/5eTAcuZJoi","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['Turkey', 'earthquake', 'TurkeyEarthquake', 'Syria']",2,2
759,1627978863119843328,2023-02-21 10:29:42+00:00,BeingTeJan,"#Turkey #Syria border has been hit by another powerful earthquake with a magnitude of 6.3 on the richter scale. Localities haven't recovered from Feb 6 devastating earthquake yet, in which 45k+ are dead and now this. I can't imagine what they are going through. #TurkeyEarthquake https://t.co/jDJG7QXOwH","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['Turkey', 'Syria', 'TurkeyEarthquake']",0,0
760,1627978081343537153,2023-02-21 10:26:35+00:00,Vishal767082,"Turkey Earthquake: Three dead and 200 injured after fresh tremors; 6,000 aftershocks reported since February 6 earthquake. 
#TurkeySyriaEarthquake #TurkeyQuake #syriaearthquake https://t.co/BAR4KL4uvD","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['TurkeySyriaEarthquake', 'TurkeyQuake', 'syriaearthquake']",0,0
761,1627977750630785024,2023-02-21 10:25:16+00:00,RamitPMasti,Death toll rises to 8 from new Turkey-Syria earthquake (from @AP) #TurkeySyriaEarthquake  https://t.co/lH5q5wFSYK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,['TurkeySyriaEarthquake'],0,0
762,1627977709749178368,2023-02-21 10:25:07+00:00,Vishal767082,"A magnitude 6.3 #earthquake with a depth of two km (1.2 miles), hit the Turkey-Syria border region on Monday, the European Mediterranean Seismological Centre (EMSC) said. 

#TurkeyEarthquake #SyriaEarthquake
#TurkeySyriaEarthquake2023 
#Turkey https://t.co/6HtC5QmAg5","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['earthquake', 'TurkeyEarthquake', 'SyriaEarthquake', 'TurkeySyriaEarthquake2023', 'Turkey']",0,0
763,1627977218222874624,2023-02-21 10:23:09+00:00,Kalyan97k,"ISTANBUL (AP) — The death toll in Turkey and Syria rose to eight in a new and powerful earthquake that struck two weeks after a devastating temblor killed nearly 45,000 people, authorities and media said Tuesday.
#TurkeyEarthquake #Turkey #Turkish  #Istanbul https://t.co/XJmhzesRCT","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeyEarthquake', 'Turkey', 'Turkish', 'Istanbul']",0,0
764,1627973452232806401,2023-02-21 10:08:11+00:00,thefirstindia,"PM #NarendraModi has said human welfare is India's top priority and '#OperationDost' to mobilise earthquake relief to Turkey and Syria demonstrates the country's constant enveavour to serve humanity.

#TurkeySyriaEarthquake #OperationDost #NDRF #IndiaHelpsTurkey #ndrf_in_turkey https://t.co/pWOm0cQByi","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['NarendraModi', 'OperationDost', 'TurkeySyriaEarthquake', 'OperationDost', 'NDRF', 'IndiaHelpsTurkey', 'ndrf_in_turkey']",0,0
765,1627972976636313601,2023-02-21 10:06:18+00:00,bandaurdu,"ترکی کے جنوبی صوبے ہاتائے اور شمالی شام میں پیر کی شام 6.4 شدت کے زلزلے سے 6 افراد ہلاک

Read more:- https://t.co/nE5cnfHmzC 

#Turkey #earthquake #Syria_earthquake #TurkeyEarthquake #TurkeySyriaEarthquake #ImranKhan #bandaurdu https://t.co/QUkG1L19Il","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Turkey', 'earthquake', 'Syria_earthquake', 'TurkeyEarthquake', 'TurkeySyriaEarthquake', 'ImranKhan', 'bandaurdu']",0,0
766,1627972811506724864,2023-02-21 10:05:39+00:00,IndiaToday,"Death toll in Turkey and Syria rose to eight in a new magnitude 6.4 earthquake 

#TurkeySyriaEarthquake 

https://t.co/IfSN8MRuWw","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,['TurkeySyriaEarthquake'],1,1
